Data Source	World Development Indicators																																																												
																																																													
Last Updated Date	3/23/17																																																												
																																																													
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	avg	2015	2016
Italy	ITA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							9.238900185	9.549469948	9.448470116	9.825440407	9.505140305	9.640839577	9.388010025	9.013730049	9.527190208	8.801930428	9.205169678	8.867170334	8.723950386	8.430190086				8.994667649		
Jamaica	JAM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									16.79660034	19.9911499	18.36392975	13.36233997	11.73301983	14.26937008		17.17304993	19.11938095	17.55283928	16.10293961	18.58193016	18.80925941	20.57386017	21.79748917	17.57131386		
Jordan	JOR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						18.42140007		14.1837101																#DIV/0!		
Japan	JPN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							10.20680046	10.33425045	9.930410385	9.638970375	9.858110428	9.946370125	9.937840462	10.29181957	10.15116978	10.04298019	10.32734966		9.457579613	9.709609985	9.480139732	9.578149796	9.29034996	9.826698875		
Kazakhstan	KAZ	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											14.75948048		10.26694012	10.2278204	13.26733971	11.94462967	13.64712048	13.04090023						12.06579177		
Kenya	KEN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								24.04598045	23.06398964	22.11042023	25.62821007	24.98008919	26.66814995	27.3088398	24.95597076				20.55599022					24.87223768		
Kyrgyz Republic	KGZ	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							13.69270039	11.37495995	11.59720993	13.7055397	15.01681042	15.65499973	15.90670013	16.46191978	18.4347496	20.32406998	20.17296028	18.13310051	15.68476009	18.17270088	18.19558907	17.77300072		17.9259551		
Cambodia	KHM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							9.391989708		11.07900047	11.38078976	10.13755989		12.40427971			11.20705032			13.08358002		7.53606987	9.913499832		10.82889595		
Kiribati	KIR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								12.50751019	15.26541996	11.51613998														#DIV/0!		
St. Kitts and Nevis	KNA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							14.43159962	10.32295036	13.68505001	14.20753002	9.955559731	11.8632803	11.53993988	11.05620956	12.28310013	12.75323963								11.9081223		
"Korea, Rep."	KOR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Kuwait	KWT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										17.63888931	14.9651804		14.95361042	13.85410976	13.37001038									14.05924352		
Latin America & Caribbean (excluding high income)	LAC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								15.88008976	15.73866463	16.63912964	16.44329071	15.21213007			15.96165514	16.3840704	18.80035973	18.01262474	16.4185791	15.87257957	16.69918013			16.87843554		
Lao PDR	LAO	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									7.266129971	9.117389679	16.20455933		16.24385071	13.73157978	17.48047066	17.35746002	13.9630003		11.89297009				15.35252953	15.14598015		
Lebanon	LBN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										7.421249866	7.056300163		7.931230068	8.421310425	7.693190098	7.341040134	5.86977005	5.502999783	5.534289837	5.733809948	7.109149933	8.575519562		6.971230984		
Liberia	LBR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																	7.278419971				8.101759911			7.690089941		
Libya	LBY	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								8.138730049																#DIV/0!		
St. Lucia	LCA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							29.43382072	26.03627014		25.85462952		15.42216015	15.04104042	16.3069706	19.01137924		19.94337082	13.89531994	14.20207977	13.83675957	12.19244957	13.84786034	15.30152035	15.35787506		
Latin America & Caribbean	LCN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								15.63321972	15.25037003	16.3576107	16.17130041	14.88700008			15.86487532	16.64837074	18.13922501		16.96625996	15.87257957				16.69826212		
Least developed countries: UN classification	LDC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.05184984	15.5201602	15.69379997		15.95312023	15.89345503	17.2866497		15.92780018		16.26948071	15.04877996	14.66349983	16.39426517		15.92963135		
Low income	LIC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.2598896	15.31058025			17.05552483	17.67807961			17.14485073	17.18517971	16.91939926	15.16566515	15.92127991	16.72902966		16.72487611		
Liechtenstein	LIE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Sri Lanka	LKA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							11.5828104											8.270759583	8.605629921	9.325209618	8.751720428	9.818880081		8.954439926		
Lower middle income	LMC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									14.57369995		15.89931011		14.17029953	14.90230989	17.95761013	16.94065094	16.52965021	16.41196489	16.40920067					16.18881232		
Low & middle income	LMY	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.22856522	15.62932491	15.68778992		15.03676033	14.91080999	15.99374533	15.97607517	15.63457537	16.45829487	16.19342995	15.04877996	15.17625046			15.60319127		
Lesotho	LSO	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								23.55234909	19.20038033	23.84892082	24.36375999	32.10572815	27.64990044	32.40491867	28.23381042		24.69754982							28.24654484		
Late-demographic dividend	LTE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								13.87681007	13.28682995	12.59212971	13.6035099	13.36233997	14.03108501	13.58012962	13.42975998	13.28645039	14.22200012	13.45903015	14.56652975	13.07933998	13.70186996			13.70624389		
Lithuania	LTU	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						16.7170105	16.61293983			16.67028046	17.46509933	15.93097973	15.5721302	14.57956028	14.28964996	13.32594013	13.0529604	12.77760983	12.85881996	12.33635044	13.53596973			13.5921101		
Luxembourg	LUX	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										9.698060036														#DIV/0!		
Latvia	LVA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							15.66432953	14.09593964	14.60147953	15.87751961	16.37018013	15.37675953	14.50181007		13.91162968	14.06704998	14.76309967	13.02513981	11.80902958	12.74602985	12.42275047	13.14706039		13.37706661		
"Macao SAR, China"	MAC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																		12.90882015	15.6726799	16.13787079	20.22374916	14.25465965		15.83955593		
St. Martin (French part)	MAF	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Morocco	MAR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							25.21153069	25.76847076									17.47064018	17.29528999						17.38296509		
Monaco	MCO	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						6.401110172	6.489769936	5.071700096	6.327899933				5.92595005					6.598810196	6.363220215	8.076169968	8.87594986	7.059219837	5.008860111	6.844025748		
Moldova	MDA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								13.87681007	12.99872971	16.47751999	18.08781052	16.28232956	19.55373001	19.35065079	18.67197037	19.48785019	19.82275009	21.0141201	22.33609962	21.95820045	20.82346916		18.83653069	20.18553715		
Madagascar	MDG	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						10.64501953	9.382659912	15.53899956	15.89017963	17.68297958	17.93601036	15.76284981	12.96051979	18.03286934	15.32419014	18.04435921	16.25801086	22.58539963		19.77939987	20.32567978	13.98948002		17.47776763		
Maldives	MDV	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											21.23990059	20.34620094	19.47924042	13.01498032	13.34757996	12.74641037	12.61970997	17.51280022		17.67885971	15.29214954			15.21146631		
Middle East & North Africa	MEA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										17.63888931			14.95361042		13.37001038		13.63477993							13.98613358		
Mexico	MEX	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							15.78816986	16.34314919	19.7763195	20.84654999	20.97145081	22.44290924	22.20035934	22.18895912	20.74933052	20.24584961	18.80035973	18.4724102	19.42910957	19.00752068				20.13673735		
Marshall Islands	MHL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								28.54380989			14.8142004	22.50875092												#DIV/0!		
Middle income	MIC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.22856522	15.66205978	15.68778992	15.78293467	14.56826973	14.27851963	15.5718298	14.71288013	14.60586023	15.80490446	16.06898022					15.0873206		
"Macedonia, FYR"	MKD	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											8.640879631													#DIV/0!		
Mali	MLI	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.32380962	14.49318981	14.52521038	18.28376007	17.73634911	16.28030014			18.0316906	16.95944023	16.50394058	18.2582798	22.40337944	16.62344933	18.22425079	17.89123111		
Malta	MLT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											9.535340309		10.5651598			14.53678989	13.09072971	12.34974003	15.7308197	18.8980999	15.25658035			14.34684563		
Myanmar	MMR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Middle East & North Africa (excluding high income)	MNA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																	14.97992516							14.97992516		
Montenegro	MNE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Mongolia	MNG	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						12.80766964	15.17901039	15.25156021	16.07476997		20.31151009		13.57351017			13.28645039		14.51142025	14.71111012	12.1508503				13.64666824		
Northern Mariana Islands	MNP	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Mozambique	MOZ	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							12.05375004	16.92332077					18.00153923	22.7181797	18.55003929						19.76724052	19.03288078		19.61397591		
Mauritania	MRT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																													8.175860405		10.31029034		13.88016987		16.03502083	13.6826601	10.01774979	11.40536976		11.92958873		
Mauritius	MUS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								16.76762962	14.31735992	11.97105026	11.51012039	15.9108696	16.2123909	15.82166004	14.13833046	12.74995041	11.95524979	11.64793015	14.57314968	13.84617043	14.96061993	14.78901005	20.90539932	14.69089647		
Malawi	MWI	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																												16.55257034							12.51795959	15.2130003		20.36157036	16.33671951	16.10731244		
Malaysia	MYS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						18.98456955		21.18855095	21.39068031	24.34852028	25.90360069	24.54244041	21.01292038		16.74556923	16.12466049	14.03864002	18.46463013	18.40623093	20.97702026		21.47878075		18.40605652		
North America	NAC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							12.52587986	12.4456501	12.74551964	12.32388973	14.3937397	16.5940094	15.68447018	13.72736979	15.17790031	13.49113035	13.11841011	12.66820002	12.73424006	12.61972523				13.65268075		
Namibia	NAM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								23.04277039	21.92506027	22.77570915	21.83686066	20.32821083			21.6029892		25.07234955		26.19325066					24.2895298		
New Caledonia	NCL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Niger	NER	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								17.1178093	18.7831707	16.59556961	16.65246964	13.84549999			16.88376999	17.37597084	16.17733002	18.91293907	18.10404015	21.67580986	19.19202042	18.0844593	21.66142082	18.67419561		
Nigeria	NGA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Nicaragua	NIC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							13.38181973	14.71679974	14.57369995		15.68778992	14.88700008							22.75366974					22.75366974		
Netherlands	NLD	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							10.58261013	10.4832201	11.07332039	11.01247978	11.09101963	11.40184975	11.71955967	12.19089985	11.82707024	11.62182999	11.68873978	11.40657997	11.5243597	11.75422955	11.61935043	12.13508987		11.7487709		
Norway	NOR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						15.90563965	15.24956989	14.85470963	15.48645973	15.73486042	16.25643921	15.75514984	16.5360508	16.75169945	16.23353958	16.55713081	16.14889908	15.76084995	15.30601978	15.01093006	17.4527092			16.1953143		
Nepal	NPL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									19.11359024	21.61894035	20.42634964	21.30217934	21.60618019	22.2768898	25.48504066	21.12866974	22.11482048	19.84753036	20.81352043			21.39801979	22.09017944	21.86231677		
Nauru	NRU	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
New Zealand	NZL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								17.72079086		18.24559975	18.31225967	18.2979393	18.56677055	17.75141907	16.55641937	16.36141968	15.37094975	16.75341034	16.64842033	16.67923927	19.35049057		17.83374977	17.18722887		
OECD members	OED	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							12.02708483	11.8425703	12.17092037	12.23327494	12.33487511	12.68165016	12.68109989	12.32374954	12.62833023	12.64396	12.57437992	12.42582035	12.01120472	12.12992525	12.24033022			12.40653335		
Oman	OMN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						9.125559807	9.991800308	10.32785988	8.983440399	10.5839901	11.06247997	10.03896046	10.31647015	10.05364037	11.22463036			10.94917965				11.08018017		10.72482014		
Other small states	OSS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								16.76762962	17.70648956	17.35727978	16.29029989	18.11954021	15.99469566	15.82166004	18.84888458	12.74995041	15.85223007	14.92782974	14.57314968	13.62941027	12.05790997			14.93952449		
Pakistan	PAK	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								11.30733013	8.489879608				11.22935009	13.77750969	15.28909016	15.44550037	14.09698009	12.08263969	11.86466026	10.92461967	11.04063034	11.51397991	11.30066967	12.59687545		
Panama	PAN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						17.35391045		18.97315025	19.8319397	16.63912964	16.95750046	16.34300995	14.56826973				14.88982964			13.01972008				14.15927315		
Peru	PER	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.25037003	14.79623032	14.57806015	14.65830994	15.27385044	14.27851963	14.03530025	14.14177036	14.53442001	14.59630966	13.55558014	13.55255032	14.37909031	15.20862961	16.24489975	14.52735641		
Philippines	PHL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						15.36839962	18.18099022		15.20676041	13.91590977	14.06892967	14.38022041	12.75090027	12.42232037	13.26848984	13.66697025	14.4419899	13.2111702				20.3		14.29454869		
Palau	PLW	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									13.80012035	15.1164999	15.34344006													#DIV/0!		
Papua New Guinea	PNG	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Poland	POL	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							11.27880955	10.89190006	12.19890976	12.17391968	12.22743034	11.97418022	12.68109989	12.1864996	12.62833023	11.2532196	11.45084953	11.13928032	11.1089201	11.06334019	11.31258011			11.6471244		
Pre-demographic dividend	PRE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									13.51319981				14.96138477	16.28030014	16.88376999		15.67827034		16.54601002	14.86779022	14.85802507	16.17830944		15.7817325		
Puerto Rico	PRI	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																						21.58274078		21.58274078		
"Korea, Dem. People’s Rep."	PRK	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Portugal	PRT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								11.85663033	12.10435963	12.09401035	12.02215004	11.64595032	10.94620991	10.8635397	11.43943977	11.0637598	10.37182999	11.07481003	10.4265604	10.24668026				10.80410373		
Paraguay	PRY	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							17.54141045	21.87682915	21.55938911	19.8792305	18.81538963	20.86179924	18.22924995			19.33039093			18.72217941	23.24947929	19.60244942			19.8267498		
West Bank and Gaza	PSE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Pacific island small states	PSS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Post-demographic dividend	PST	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							10.81140995	11.82212496	12.06015015	12.2926302	12.23727989	12.30291033	12.77896023	12.55554962	12.69643974	12.28267956	12.57437992	12.36500025	12.15196466	12.07168007	12.99573517			12.49693214		
French Polynesia	PYF	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Qatar	QAT	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							7.933619976	9.635849953	9.577360153	10.19462013	11.9764204	10.43066978	11.76484966	12.70808983	8.636050224	8.100669861	14.22200012	14.32701969	13.17872047	12.7080698	11.80998039	12.76523018	11.13241005	11.94119003		
Romania	ROU	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									8.187580109	9.848819733	10.92234993	11.13906002	9.843310356	10.83668041		12.00496006		11.02128983	9.129130363	8.33493042	8.435790062			9.943727357		
Russian Federation	RUS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									8.95182991	9.213350296	10.58384991	10.53168964	11.17591953	11.95055962	12.42580032		11.95923042				11.14675999			11.73165398		
Rwanda	RWA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								21.90942001	21.09613991	26.6995697						18.77495956	15.59088039		17.37575912	15.38504982	15.92127991	16.5971508		16.60751327		
South Asia	SAS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								17.64341927	18.30503559			16.68162918	13.75265503	13.77750969	16.31281042	18.15340042	17.81619072	12.08263969	11.86466026	12.30057001	12.82316971	13.82285976	18.39786911	14.64584862		
Saudi Arabia	SAU	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						12.29582024	23.9824295	23.32939911	17.83658981	20.89613914	21.29412079	21.45521927	20.18865967	19.29228973	21.60387039		19.25741959							20.08555984		
Sudan	SDN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									9.116889954		11.0448904		7.949240208	5.966800213	8.253160477		9.385399818	10.77070045						8.465060234		
Senegal	SEN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							18.73254013	16.82036018	17.61849022	15.72974014	16.72192001	16.11750984	16.96224976	21.77103996	17.95463943		19.22612	20.88079071	20.72314072					19.5863301		
Singapore	SGP	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									14.15517044	18.10959053	17.69560051	22.67976952	26.36067009	23.85230064	23.10701942	22.50065041	22.8246994	17.52528954	16.55658913	20.61663055	20.94087982	19.92993927		21.42146683		
Solomon Islands	SLB	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							13.11647987									22.16813087	18.84339905	16.78565025	17.47849083					18.81891775		
Sierra Leone	SLE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									20.73130035	17.9708004	17.70318985	17.31936073	17.1487999	15.50660992		19.75021935	14.93093014	15.89640999	12.80193043	12.41147041	14.12596035	15.20228004	15.09175014	15.28663607		
El Salvador	SLV	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							14.53232956	13.60801983	13.91001987		15.89931011	14.44007969		14.65581989	15.5718298	16.94065094	19.44882965	18.5469799	16.16422081	15.87257957				16.74298722		
San Marino	SMR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																			10.78129005	10.64035988				10.71082497		
Somalia	SOM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Serbia	SRB	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																10.39358997	10.8384304	10.93675041	10.51358032	10.60352039	9.599229813			10.48085022		
Sub-Saharan Africa (excluding high income)	SSA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.2598896	15.72974014	16.42010975		17.1487999	18.03286934	18.07816982		17.08216	17.79326916	17.3132391	15.11833		16.5971508		17.14549851		
South Sudan	SSD	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																				3.930429935				3.930429935		
Sub-Saharan Africa	SSF	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.2598896	15.72974014	16.42010975		17.1487999	18.03286934	18.07816982		17.08216	17.79326916	17.3132391	15.11833		16.5971508		17.14549851		
Small states	SST	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								16.75536442	16.79660034	17.35727978	16.29029989	15.54934978	15.77700043	15.78366995	18.84888458	13.31386042	17.48246002	15.52863979	15.12774467	13.84617043	12.9291048			15.40417057		
Sao Tome and Principe	STP	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																											6.42828989	6.689089775	5.849909782	12.12648964	9.692029953	16.65969086	18.24332047	20.55948067	19.32360077		13.71965027	18.82657051	12.3094101	14.7310153		
Suriname	SUR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Slovak Republic	SVK	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						8.559679985		8.614080429	7.470540047	8.899350166	9.474430084	10.63661957	10.93354988	9.592399597	9.676819801	9.81595993	9.667110443	9.181329727	9.85752964	9.83438015	9.794389725	10.03899002		9.839245892		
Slovenia	SVN	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										13.81725025	13.72527027	13.69596004	13.49901962	13.29055023	13.31970024	12.89665985	12.54903984	12.30418015	12.0801897	12.07168007	12.63183975			12.7380955		
Sweden	SWE	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							12.77151966	12.48019981	13.00553989	12.93972015	13.24318981	12.95973969	13.08086967	12.7873497	12.79996014	12.86493969	13.05830002	13.21638012	13.34556007	13.24639034	15.24979973	15.21395016		13.48634996		
Swaziland	SWZ	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																								20.43320084	18.74508095	19.65617943	17.29376984	22.06381989	21.10407066	20.89185905	22.70756912		21.81324005	19.38637924	18.28302956	22.35630989				20.9346368		
Sint Maarten (Dutch part)	SXM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Seychelles	SYC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							9.872570038	9.373760223			9.220159531	12.04319954			10.95452023					10.38640976				10.67046499		
Syrian Arab Republic	SYR	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																										15.66205978	16.82607079	19.85540009	17.14539909		20.04847908	18.92593002	20.04079056	19.18404961						19.06892967		
Turks and Caicos Islands	TCA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																								#DIV/0!		
Chad	TCD	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																						12.89865971	11.07153034	17.05998039	12.84449005	13.78684998			11.03190041	14.67282009				9.549110413	8.119290352	10.08323002		12.46148968		10.98630683		
East Asia & Pacific (IDA & IBRD countries)	TEA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									15.64076519	12.75495005	16.20455933		14.17029953			14.94431019	14.03864002	16.85347509	15.4668746			18.22717476		15.6167957		
Europe & Central Asia (IDA & IBRD countries)	TEC	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																									11.81117487	12.26794004	11.3968401	11.52328968	12.68109989	12.55071974	12.79591465	11.2532196	12.61225986	11.89801502	11.16341972	11.10004997	12.24665022			12.03348319		
Togo	TGO	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							20.98232079	23.4187603	24.42370987	25.73135948	30.70002937	27.75642967	21.83069038	17.67807961	17.2866497	18.15452003	19.24566078	19.37198067	19.6157608	18.63493919	17.68042946	17.2000103	19.36475945	18.73304367		
Thailand	THA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							19.48097992	18.9790802	28.3885994	24.24127007	16.22286987	20.86636925	21.45771027	20.54676056	22.00281906	18.48465919	18.16283035	18.17831039	16.22263908	22.63026047	21.39677048	18.86017036		19.79429302		
Tajikistan	TJK	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							15.07244968	11.83438969	12.02513981	13.18852997	14.59364033	12.69423962	13.67675972	15.29337978	15.63601017	12.21487999	12.80049992	14.31215954	15.33145046	14.56050968	16.35024071			14.46398777		
Turkmenistan	TKM	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																					20.79550934			20.79550934		
Latin America & the Caribbean (IDA & IBRD countries)	TLA	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																							14.53232956	15.63321972	15.25037003	16.3576107	16.17130041	14.88700008	15.27385044		15.86487532	16.64837074	18.13922501	17.55283928	16.96625996	15.87257957	17.82875061			16.76834387		
Timor-Leste	TLS	Expenditure on education as % of total government expenditure (%)	SE.XPD.TOTL.GB.ZS																																																	9.864560127	15.52863979	12.88815975	9.617289543	6.665649891	7.316050053	7.747310162	9.946808474		
